;X;Y;Z;Rf;Gf;Bf;Af
368;-0.05174942;1.96051990;0.99702006;0.25098;0.972549;0.980392;1
369;-0.41853065;0.72622974;0.40586000;0.490196;0.976471;0.976471;1
370;-0.41894073;0.73375996;0.61800009;0.278431;1;1;1
371;-0.02562065;0.65170963;1.23140007;0.580392;0.2321569;0.2627447;1
372;-0.76200981;0.71284969;1.29080993;0.505882;0.2858824;0.3211760;1
373;-0.13468094;0.74366959;1.23319989;0.552941;1;1;1
374;-0.94052048;0.87197025;0.15963000;0.207843;0.305882;0.270588;1
375;-0.42891998;0.19326027;1.00161010;0.0392157;0.247059;0.203922;1
376;-0.93893929;0.07481964;1.28570992;0.466667;0.321569;0.266667;1
377;-1.02905963;0.02274044;1.29023009;0.427451;0.298039;0.243137;1
378;-0.67192004;0.43688972;1.28747993;0.541176;0.356863;0.286275;1
379;-2.12308047;0.56863983;1.27983004;0.290196;0.101961;0.0862745;1
380;-0.178254012;0.80805977;1.10857993;0.321569;0.996078;0.996078;1
381;-0.214482001;0.22198017;1.29134995;0.670588;0.619608;0.494118;1
382;-1.33208011;0.82775028;1.28830009;0.34902;0.298039;0.235294;1
383;-0.34889911;0.36028965;1.00122005;0.0666667;0.384314;0.329412;1
384;-1.00779079;0.74454029;0.79693013;0.184314;0.254902;0.156863;1
385;-0.13666077;0.69167049;1.57809998;0.556863;1;1;1
386;-0.93102951;0.61380966;1.63568998;0.427451;0.380392;0.298039;1
387;-0.93645973;0.90598019;0.260924964;0.152941;0.341176;0.286275;1
388;-1.38556026;0.12489994;0.294591956;0.14902;0.286275;0.164706;1
389;-0.89701958;0.71181973;1.28999004;0.45098;0.392157;0.309804;1
390;-0.45186920;2.13309013;0.138050896;0.176471;0.847059;0.666667;1
391;-0.52871056;0.69096001;0.146814877;0.258824;0.478431;0.4;1
392;-0.64606972;0.24059017;1.145086056;0.0117647;0.345098;0.270588;1
393;-0.83695908;0.54986008;1.168356067;0.494118;0.376471;0.301961;1
394;-0.99319954;0.75955017;0.62436014;0.160784;0.392157;0.341176;1
395;-0.96898003;0.17480000;1.26307016;0.490196;0.313725;0.258824;1
396;-1.48728673;0.49382027;1.25904017;0.411765;0.313725;0.243137;1
397;-1.53567616;0.07647045;0.125875038;0.156863;0.282353;0.176471;1
398;-0.36945076;0.86905010;0.162942046;0.262745;0.988235;1;1
399;-0.63088913;0.61991985;1.28645998;0.529412;0.388235;0.333333;1
400;-0.84089966;0.49788006;1.28466993;0.533333;0.372549;0.298039;1
401;-0.65430946;0.71636971;1.16206008;0.141176;0.380392;0.329412;1
402;-0.42018051;0.73771008;0.388632006;0.329412;0.639216;0.552941;1
403;-0.37135048;0.86413963;0.469506008;0.482353;0.839216;0.760784;1
404;-0.35888023;1.45001991;1.29412015;0.411765;0.866667;0.760784;1
405;-0.64996071;0.07083996;1.29501017;0.592157;0.403922;0.34902;1
406;-0.70485039;0.75290020;0.51425010;0.258824;0.572549;0.501961;1
407;-0.15482063;0.84303959;1.28796011;0.529412;1;1;1
408;-0.18476982;0.62384041;1.04470998;0.0470588;0.92549;0.909804;1
409;-0.47832031;1.62988956;1.21235996;0.184314;1;1;1
410;-0.75182076;0.77091034;0.51248008;0.258824;0.568627;0.490196;1
411;-0.62956924;2.19989024;1.108995040;0.231373;0.976471;0.780392;1
412;-0.29984016;0.27696999;1.125047048;0.694118;0.611765;0.545098;1
413;-0.37419052;0.85579021;0.10121006;0.435294;0.854902;0.74902;1
414;-1.07701038;0.30577953;1.28753003;0.439216;0.294118;0.239216;1
415;-0.39381905;0.80451019;0.46829992;0.278431;0.882353;0.862745;1
416;-0.35896034;0.90476997;0.61924010;0.219608;0.996078;1;1
417;-0.31282921;2.09552013;0.13291996;0.137255;0.529412;0.352941;1
418;-1.08541988;0.01148041;0.53771001;0.0235294;0.113725;0.152941;1
419;-0.101055029;2.14993011;0.86893993;0.168627;0.792157;0.701961;1
420;-0.125367048;-0.00491993;1.10599002;0.0313725;0.984314;0.933333;1
421;-1.30354999;0.09486015;0.15704006;0.0745098;0.286275;0.184314;1
422;-0.449911228;0.48497971;1.03087005;0.0196078;0.611765;0.588235;1
423;-0.520838275;0.84239967;0.12301999;0.443137;0.482353;0.364706;1
424;-1.14902995;0.26375969;1.34435990;0.466667;0.298039;0.243137;1
425;-0.10600017;0.58792980;1.35382988;0.596078;0.717647;0.654902;1
426;-1.40237160;0.04065998;0.09192997;0.0862745;0.301961;0.215686;1
427;-1.44724007;0.06373985;1.28761014;0.411765;0.270588;0.215686;1
428;-0.41626091;0.74569996;0.53716999;0.32549;4;0.984314;1
429;-0.96996994;0.14480026;1.32372007;0.482353;0.32549;0.270588;1
430;-0.19592972;0.49193962;1.32986007;0.639216;0.65098;0.564706;1
431;-1.09171985;0.00663002;0.69656998;0.027451;0.0470588;0.0862745;1
432;-2.14614986;1.06163033;1.28308993;0.286275;0.172549;0.137255;1
433;-0.35751080;0.90316971;0.06908995;0.439216;0.835294;0.729412;1
434;-1.42788052;0.14816006;0.98931008;0.0823529;0.227451;0.129412;1
435;-0.36271019;0.88758953;0.46292001;0.282353;0.984314;0.992157;1
436;-0.45514030;0.66251953;0.72345000;0.329412;0.533333;0.427451;1
437;-0.86226006;0.20722015;1.53839923;0.466667;0.329412;0.27451;1
438;-1.29110073;0.76474007;1.57396913;0.34902;0.301961;0.239216;1
439;-0.409207457;2.08623993;0.49967009;0.337255;0.866667;0.694118;1
440;-0.455702513;0.21914013;1.49429137;0.466667;0.345098;0.290196;1
441;-1.14609074;0.69275959;1.52339155;0.407843;0.313725;0.239216;1
442;-0.59538956;0.71284016;0.34901005;0.305882;0.592157;0.513725;1
443;-0.30552025;2.06581032;0.02168995;0.262745;0.737255;0.545098;1
444;-0.42930908;0.69610985;0.58733994;0.439216;0.988235;0.988235;1
445;-0.34195061;1.89000996;1.5233030;0.321569;0.984314;0.972549;1
446;-0.37633057;0.23423965;1.2234034;0.603922;0.556863;0.505882;1
447;-0.36872978;0.87741955;0.99282008;0.368627;0.74902;0.603922;1
448;-0.46479912;0.66778954;1.04340015;0.231373;0.478431;0.411765;1
449;-0.52572937;0.68488987;0.23792981;0.341176;0.588235;0.521569;1
450;-0.30684967;2.09694969;0.24590979;0.121569;0.498039;0.333333;1
451;-0.04395981;0.54794987;1.29583011;0.572549;0.647059;0.619608;1
452;-0.36319084;0.88566978;0.19780999;0.470588;0.878431;0.772549;1
453;-0.36960907;0.86567028;0.02538997;0.447059;0.811765;0.701961;1
454;-0.74229927;0.76719959;0.48762995;0.262745;0.572549;0.494118;1
455;-0.15616913;0.66539009;1.25685006;0.482353;0.709804;0.635294;1
456;-0.99708099;0.76157959;1.05142003;0.262745;0.415686;0.27451;1
457;-1.99916958;0.91061981;1.28538996;0.278431;0.172549;0.141176;1
458;-0.35666008;0.90752991;0.12418002;0.443137;0.827451;0.760784;1
459;-0.63498039;0.72556026;1.14656005;0.313725;0.423529;0.372549;1
460;-0.65520973;0.73470028;0.53206998;0.266667;0.6;0.509804;1
461;-0.85994072;0.50986012;1.28640995;0.482353;0.372549;0.298039;1
462;-0.97800941;0.80809982;0.66325003;0.14902;0.392157;0.329412;1
463;-0.44756050;0.66168030;0.02239996;0.737255;0.721569;0.635294;1
464;-1.17845082;0.83527000;0.73041993;0.290196;0.286275;0.235294;1
465;-0.88194962;0.14282997;1.28669009;0.501961;0.333333;0.278431;1
466;-0.64301987;2.19567024;0.71538001;0.0470588;0.517647;0.458824;1
467;-0.96112938;0.83218964;0.14073997;0.211765;0.345098;0.262745;1
468;-1.17244076;0.05350025;0.10526997;0.694118;0.282353;0.247059;1
469;-0.37396931;0.85499962;0.42729002;0.294118;5;0.952941;1
470;-1.22796936;0.05756958;1.04342991;0.196078;0.188235;0.12549;1
471;-1.50610085;0.12067039;1.28744989;0.34902;0.219608;0.192157;1
472;-1.19106026;0.52575024;1.28870994;0.439216;0.305882;0.235294;1
473;-0.57179947;0.44709023;1.18665009;0.435294;0.360784;0.298039;1
474;-0.40926094;0.76078995;0.87359005;0.352941;0.819608;0.717647;1
475;-0.77328033;2.22999012;0.34196001;0.286275;0.827451;0.658824;1
476;-0.05174942;1.96051991;0.99702006;0.25098;0.972549;0.980392;1
477;-0.41853065;0.72622974;0.40586000;0.490196;0.976471;0.976471;1
478;-0.41894073;0.73375996;0.61800009;0.278431;1;1;1
479;-0.02562065;0.65170963;1.23140007;0.580392;0.3396079;0.3796073;1
480;-0.76200981;0.71284969;1.29080993;0.505882;0.3933334;0.4380386;1
481;-0.13468094;0.74366959;1.23319989;0.552941;1;1;1
482;-0.94052048;0.87197025;0.15963000;0.207843;0.305882;0.270588;1
483;-0.42891998;0.19326027;1.00161010;0.0392157;0.247059;0.203922;1
484;-0.93893929;0.07481964;1.28570992;0.466667;0.321569;0.266667;1
485;-1.02905964;0.02274044;1.29023009;0.427451;0.298039;0.243137;1
486;-0.67192005;0.43688972;1.28747993;0.541176;0.356863;0.286275;1
487;-2.12308048;0.56863983;1.27983004;0.290196;0.101961;0.0862745;1
488;-0.250709990;0.80805977;1.10857993;0.321569;0.996078;0.996078;1
489;-0.286937979;0.22198017;1.29134995;0.670588;0.619608;0.494118;1
490;-1.33208012;0.82775028;1.28830009;0.34902;0.298039;0.235294;1
491;-0.34889912;0.36028965;1.00122005;0.0666667;0.384314;0.329412;1
492;-1.00779080;0.74454029;0.79693013;0.184314;0.254902;0.156863;1
493;-0.13666077;0.69167049;1.69327998;0.556863;1;1;1
494;-0.93102951;0.61380966;1.75086998;0.427451;0.380392;0.298039;1
495;-0.93645973;0.90598019;0.328258948;0.152941;0.341176;0.286275;1
496;-1.38556027;0.12489994;0.361925940;0.14902;0.286275;0.164706;1
497;-0.89701958;0.71181973;1.28999005;0.45098;0.392157;0.309804;1
498;-0.45186920;2.13309014;0.155578858;0.176471;0.847059;0.666667;1
499;-0.52871056;0.69096001;0.164342839;0.258824;0.478431;0.4;1
500;-0.64606972;0.24059017;1.191626078;0.0117647;0.345098;0.270588;1
501;-0.83695908;0.54986008;1.214896089;0.494118;0.376471;0.301961;1
502;-0.99319954;0.75955017;0.62436014;0.160784;0.392157;0.341176;1
503;-0.96898003;0.17480000;1.25501018;0.490196;0.313725;0.258824;1
504;-1.58406559;0.49382027;1.25098019;0.411765;0.313725;0.243137;1
505;-1.63245502;0.07647045;0.200009054;0.156863;0.282353;0.176471;1
506;-0.36945076;0.86905010;0.237076062;0.262745;0.988235;1;1
507;-0.63088913;0.61991985;1.28645998;0.529412;0.388235;0.333333;1
508;-0.84089966;0.49788006;1.28466993;0.533333;0.372549;0.298039;1
509;-0.65430946;0.71636971;1.16206008;0.141176;0.380392;0.329412;1
510;-0.42018051;0.73771008;0.550380010;0.329412;0.639216;0.552941;1
511;-0.37135048;0.86413963;0.631254012;0.482353;0.839216;0.760784;1
512;-0.35888023;1.45001991;1.29590019;0.411765;0.866667;0.760784;1
513;-0.64996071;0.07083996;1.29679021;0.592157;0.403922;0.34902;1
514;-0.70485039;0.75290020;0.51425010;0.258824;0.572549;0.501961;1
515;-0.15482063;0.84303959;1.28796011;0.529412;1;1;1
516;-0.18476982;0.62384041;1.04470998;0.0470588;0.92549;0.909804;1
517;-0.47832031;1.62988956;1.21235996;0.184314;1;1;1
518;-0.75182076;0.77091034;0.51248008;0.258824;0.568627;0.490196;1
519;-0.62956924;2.19989025;1.141099056;0.231373;0.976471;0.780392;1
520;-0.29984016;0.27696999;1.157151064;0.694118;0.611765;0.545098;1
521;-0.37419052;0.85579021;0.10121006;0.435294;0.854902;0.74902;1
522;-1.07701039;0.30577953;1.28753004;0.439216;0.294118;0.239216;1
523;-0.39381905;0.80451019;0.46829992;0.278431;0.882353;0.862745;1
524;-0.35896034;0.90476997;0.61924010;0.219608;0.996078;1;1
525;-0.31282921;2.09552014;0.13291996;0.137255;0.529412;0.352941;1
526;-1.08541989;0.01148041;0.53771001;0.0235294;0.113725;0.152941;1
527;-0.149679067;2.14993012;0.86893993;0.168627;0.792157;0.701961;1
528;-0.173991086;-0.00491993;1.10599003;0.0313725;0.984314;0.933333;1
529;-1.30355000;0.09486015;0.15704006;0.0745098;0.286275;0.184314;1
530;-0.591765322;0.48497971;1.03087006;0.0196078;0.611765;0.588235;1
531;-0.662692369;0.84239967;0.12301999;0.443137;0.482353;0.364706;1
532;-1.14902996;0.26375969;1.36329986;0.466667;0.298039;0.243137;1
533;-0.10600018;0.58792980;1.37276984;0.596078;0.717647;0.654902;1
534;-1.49210854;0.04065998;0.09192997;0.0862745;0.301961;0.215686;1
535;-1.53697701;0.06373985;1.28761015;0.411765;0.270588;0.215686;1
536;-0.41626091;0.74569996;0.53716999;0.32549;5;0.984314;1
537;-0.96996994;0.14480026;1.33600007;0.482353;0.32549;0.270588;1
538;-0.19592972;0.49193962;1.34214007;0.639216;0.65098;0.564706;1
539;-1.09171986;0.00663002;0.69656998;0.027451;0.0470588;0.0862745;1
540;-2.14614987;1.06163033;1.28308993;0.286275;0.172549;0.137255;1
541;-0.35751081;0.90316971;0.06908995;0.439216;0.835294;0.729412;1
542;-1.42788053;0.14816006;0.98931008;0.0823529;0.227451;0.129412;1
543;-0.36271019;0.88758953;0.46292001;0.282353;0.984314;0.992157;1
544;-0.45514030;0.66251953;0.72345000;0.329412;0.533333;0.427451;1
545;-0.86226006;0.20722015;1.60953903;0.466667;0.329412;0.27451;1
546;-1.29110074;0.76474007;1.64510893;0.34902;0.301961;0.239216;1
547;-0.502197569;2.08623994;0.49967009;0.337255;0.866667;0.694118;1
548;-0.548692625;0.21914013;1.55249173;0.466667;0.345098;0.290196;1
549;-1.14609075;0.69275959;1.58159191;0.407843;0.313725;0.239216;1
550;-0.59538956;0.71284016;0.34901005;0.305882;0.592157;0.513725;1
551;-0.30552025;2.06581033;0.02168995;0.262745;0.737255;0.545098;1
552;-0.42930908;0.69610985;0.58733994;0.439216;0.988235;0.988235;1
553;-0.34195061;1.89000996;1.764962;0.321569;0.984314;0.972549;1
554;-0.37633057;0.23423965;1.3763958;0.603922;0.556863;0.505882;1
555;-0.36872978;0.87741955;0.99282008;0.368627;0.74902;0.603922;1
556;-0.46479912;0.66778954;1.04340016;0.231373;0.478431;0.411765;1
557;-0.52572937;0.68488987;0.25388977;0.341176;0.588235;0.521569;1
558;-0.30684967;2.09694970;0.26186975;0.121569;0.498039;0.333333;1
559;-0.04395981;0.54794987;1.29583012;0.572549;0.647059;0.619608;1
560;-0.36319084;0.88566978;0.19780999;0.470588;0.878431;0.772549;1
561;-0.36960907;0.86567028;0.02538997;0.447059;0.811765;0.701961;1
562;-0.74229927;0.76719959;0.48762995;0.262745;0.572549;0.494118;1
563;-0.15616913;0.66539009;1.25685006;0.482353;0.709804;0.635294;1
564;-0.99708099;0.76157959;1.05142003;0.262745;0.415686;0.27451;1
565;-1.99916959;0.91061981;1.28538996;0.278431;0.172549;0.141176;1
566;-0.35666008;0.90752991;0.12418002;0.443137;0.827451;0.760784;1
567;-0.63498039;0.72556026;1.14656006;0.313725;0.423529;0.372549;1
568;-0.65520973;0.73470028;0.53206998;0.266667;0.6;0.509804;1
569;-0.85994072;0.50986012;1.28640996;0.482353;0.372549;0.298039;1
570;-0.97800941;0.80809982;0.66325003;0.14902;0.392157;0.329412;1
571;-0.44756050;0.66168030;0.02239996;0.737255;0.721569;0.635294;1
572;-1.17845083;0.83527000;0.73041993;0.290196;0.286275;0.235294;1
573;-0.88194962;0.14282997;1.28669010;0.501961;0.333333;0.278431;1
574;-0.64301987;2.19567025;0.71538001;0.0470588;0.517647;0.458824;1
575;-0.96112938;0.83218964;0.14073997;0.211765;0.345098;0.262745;1
576;-1.17244077;0.05350025;0.10526997;0.694118;0.282353;0.247059;1
577;-0.37396932;0.85499962;0.42729002;0.294118;6;0.952941;1
578;-1.22796936;0.05756958;1.04342991;0.196078;0.188235;0.12549;1
579;-1.50610085;0.12067039;1.28744989;0.34902;0.219608;0.192157;1
580;-1.19106026;0.52575024;1.28870994;0.439216;0.305882;0.235294;1
581;-0.57179947;0.44709023;1.18665009;0.435294;0.360784;0.298039;1
582;-0.40926094;0.76078995;0.87359005;0.352941;0.819608;0.717647;1
583;-0.77328033;2.22999013;0.34196001;0.286275;0.827451;0.658824;1
584;-0.05174942;1.96051992;0.99702006;0.25098;0.972549;0.980392;1
585;-0.41853065;0.72622974;0.40586000;0.490196;0.976471;0.976471;1
586;-0.41894073;0.73375996;0.61800009;0.278431;1;1;1
587;-0.02562065;0.65170963;1.23140007;0.580392;0.4470589;0.4964699;1
588;-0.76200981;0.71284969;1.29080993;0.505882;0.5007844;0.5549012;1
589;-0.13468094;0.74366959;1.23319989;0.552941;1;1;1
590;-0.94052048;0.87197025;0.15963000;0.207843;0.305882;0.270588;1
591;-0.42891998;0.19326027;1.00161010;0.0392157;0.247059;0.203922;1
592;-0.93893929;0.07481964;1.28570992;0.466667;0.321569;0.266667;1
593;-1.02905965;0.02274044;1.29023009;0.427451;0.298039;0.243137;1
594;-0.67192006;0.43688972;1.28747993;0.541176;0.356863;0.286275;1
595;-2.12308049;0.56863983;1.27983004;0.290196;0.101961;0.0862745;1
596;-0.323165968;0.80805977;1.10857993;0.321569;0.996078;0.996078;1
597;-0.359393957;0.22198017;1.29134995;0.670588;0.619608;0.494118;1
598;-1.33208013;0.82775028;1.28830009;0.34902;0.298039;0.235294;1
599;-0.34889913;0.36028965;1.00122005;0.0666667;0.384314;0.329412;1
600;-1.00779081;0.74454029;0.79693013;0.184314;0.254902;0.156863;1
601;-0.13666077;0.69167049;1.80845998;0.556863;1;1;1
602;-0.93102951;0.61380966;1.86604998;0.427451;0.380392;0.298039;1
603;-0.93645973;0.90598019;0.395592932;0.152941;0.341176;0.286275;1
604;-1.38556028;0.12489994;0.429259924;0.14902;0.286275;0.164706;1
605;-0.89701958;0.71181973;1.28999006;0.45098;0.392157;0.309804;1
606;-0.45186920;2.13309015;0.173106820;0.176471;0.847059;0.666667;1
607;-0.52871056;0.69096001;0.181870801;0.258824;0.478431;0.4;1
608;-0.64606972;0.24059017;1.238166100;0.0117647;0.345098;0.270588;1
609;-0.83695908;0.54986008;1.261436111;0.494118;0.376471;0.301961;1
610;-0.99319954;0.75955017;0.62436014;0.160784;0.392157;0.341176;1
611;-0.96898003;0.17480000;1.24695020;0.490196;0.313725;0.258824;1
612;-1.68084445;0.49382027;1.24292021;0.411765;0.313725;0.243137;1
613;-1.72923388;0.07647045;0.274143070;0.156863;0.282353;0.176471;1
614;-0.36945076;0.86905010;0.311210078;0.262745;0.988235;1;1
615;-0.63088913;0.61991985;1.28645998;0.529412;0.388235;0.333333;1
616;-0.84089966;0.49788006;1.28466993;0.533333;0.372549;0.298039;1
617;-0.65430946;0.71636971;1.16206008;0.141176;0.380392;0.329412;1
618;-0.42018051;0.73771008;0.712128014;0.329412;0.639216;0.552941;1
619;-0.37135048;0.86413963;0.793002016;0.482353;0.839216;0.760784;1
620;-0.35888023;1.45001991;1.29768023;0.411765;0.866667;0.760784;1
621;-0.64996071;0.07083996;1.29857025;0.592157;0.403922;0.34902;1
622;-0.70485039;0.75290020;0.51425010;0.258824;0.572549;0.501961;1
623;-0.15482063;0.84303959;1.28796011;0.529412;1;1;1
624;-0.18476982;0.62384041;1.04470998;0.0470588;0.92549;0.909804;1
625;-0.47832031;1.62988956;1.21235996;0.184314;1;1;1
626;-0.75182076;0.77091034;0.51248008;0.258824;0.568627;0.490196;1
627;-0.62956924;2.19989026;1.173203072;0.231373;0.976471;0.780392;1
628;-0.29984016;0.27696999;1.189255080;0.694118;0.611765;0.545098;1
629;-0.37419052;0.85579021;0.10121006;0.435294;0.854902;0.74902;1
630;-1.07701040;0.30577953;1.28753005;0.439216;0.294118;0.239216;1
631;-0.39381905;0.80451019;0.46829992;0.278431;0.882353;0.862745;1
632;-0.35896034;0.90476997;0.61924010;0.219608;0.996078;1;1
633;-0.31282921;2.09552015;0.13291996;0.137255;0.529412;0.352941;1
634;-1.08541990;0.01148041;0.53771001;0.0235294;0.113725;0.152941;1
635;-0.198303105;2.14993013;0.86893993;0.168627;0.792157;0.701961;1
636;-0.222615124;-0.00491993;1.10599004;0.0313725;0.984314;0.933333;1
637;-1.30355001;0.09486015;0.15704006;0.0745098;0.286275;0.184314;1
638;-0.733619416;0.48497971;1.03087007;0.0196078;0.611765;0.588235;1
639;-0.804546463;0.84239967;0.12301999;0.443137;0.482353;0.364706;1
640;-1.14902997;0.26375969;1.38223982;0.466667;0.298039;0.243137;1
641;-0.10600019;0.58792980;1.39170980;0.596078;0.717647;0.654902;1
642;-1.58184548;0.04065998;0.09192997;0.0862745;0.301961;0.215686;1
643;-1.62671395;0.06373985;1.28761016;0.411765;0.270588;0.215686;1
644;-0.41626091;0.74569996;0.53716999;0.32549;6;0.984314;1
645;-0.96996994;0.14480026;1.34828007;0.482353;0.32549;0.270588;1
646;-0.19592972;0.49193962;1.35442007;0.639216;0.65098;0.564706;1
647;-1.09171987;0.00663002;0.69656998;0.027451;0.0470588;0.0862745;1
648;-2.14614988;1.06163033;1.28308993;0.286275;0.172549;0.137255;1
649;-0.35751082;0.90316971;0.06908995;0.439216;0.835294;0.729412;1
650;-1.42788054;0.14816006;0.98931008;0.0823529;0.227451;0.129412;1
651;-0.36271019;0.88758953;0.46292001;0.282353;0.984314;0.992157;1
652;-0.45514030;0.66251953;0.72345000;0.329412;0.533333;0.427451;1
653;-0.86226006;0.20722015;1.68067883;0.466667;0.329412;0.27451;1
654;-1.29110075;0.76474007;1.71624873;0.34902;0.301961;0.239216;1
655;-0.595187681;2.08623995;0.49967009;0.337255;0.866667;0.694118;1
656;-0.641682737;0.21914013;1.61069209;0.466667;0.345098;0.290196;1
657;-1.14609076;0.69275959;1.63979227;0.407843;0.313725;0.239216;1
658;-0.59538956;0.71284016;0.34901005;0.305882;0.592157;0.513725;1
659;-0.30552025;2.06581034;0.02168995;0.262745;0.737255;0.545098;1
660;-0.42930908;0.69610985;0.58733994;0.439216;0.988235;0.988235;1
661;-0.34195061;1.89000996;1.6762954;0.321569;0.984314;0.972549;1
662;-0.37633057;0.23423965;1.9761950;0.603922;0.556863;0.505882;1
663;-0.36872978;0.87741955;0.99282008;0.368627;0.74902;0.603922;1
664;-0.46479912;0.66778954;1.04340017;0.231373;0.478431;0.411765;1
665;-0.52572937;0.68488987;0.26984973;0.341176;0.588235;0.521569;1
666;-0.30684967;2.09694971;0.27782971;0.121569;0.498039;0.333333;1
667;-0.04395981;0.54794987;1.29583013;0.572549;0.647059;0.619608;1
668;-0.36319084;0.88566978;0.19780999;0.470588;0.878431;0.772549;1
669;-0.36960907;0.86567028;0.02538997;0.447059;0.811765;0.701961;1
670;-0.74229927;0.76719959;0.48762995;0.262745;0.572549;0.494118;1
671;-0.15616913;0.66539009;1.25685006;0.482353;0.709804;0.635294;1
672;-0.99708099;0.76157959;1.05142003;0.262745;0.415686;0.27451;1
